participant,vidlink:1,chooserandom:1,main_survey_free_response:1,main_survey_scale:1,main_survey_scale:2,main_survey_scale:3,main_survey_scale:4,main_survey_scale:5,main_survey_scale:6,main_survey_scale:7,main_survey_scale:8,main_survey_scale:9,main_survey_scale:10,main_survey_scale:11,main_survey_scale:12,endcode,TIME_start,TIME_end,TIME_total
s.d88f17d6-79fd-4efd-bcb8-f9a81a9cbff7.txt,334666350,3,スイカ,"","","","","","","","","","","","","",2019-07-29-14-26,"",""
s.49958667-1240-4f86-ba4d-28aa5d0573b8.txt,334666191,3,心から感動した,5,5,3,5,4,4,5,5,6,5,6,6,JJT6EpxM,2019-07-27-09-11,2019-07-27-09-19,8
s.b39fce38-7244-4e58-82a9-d1ef6b0aa8a0.txt,334666300,1,みんなで,7,6,7,4,3,3,4,6,5,6,6,6,JE4W3pr3,2019-07-27-17-03,2019-07-27-17-05,2
s.29015ab3-9081-48b5-80ba-6aa915eab599.txt,334666284,2,喧嘩,4,4,6,7,5,2,2,6,5,6,4,5,qnjdpy84,2019-07-30-03-41,2019-07-30-03-44,3
s.1a92e196-3d10-418f-83c7-6df35758b931.txt,334666191,3,心が動く,6,6,4,3,5,6,3,4,7,5,6,6,vrUgSjv8,2019-07-27-10-40,2019-07-27-10-43,3
s.760e1401-4d5f-49b5-9187-93a50ad11cea.txt,334666324,1,"","","","","","","","","","","","","","",2019-07-16-14-31,"",""
s.f2758a5e-607e-40ec-8329-b075d393505a.txt,334666369,1,"","","","","","","","","","","","","","",2019-07-30-05-25,"",""
s.f2cde1ab-9250-4eb7-b31c-6dee1a29f2ea.txt,334661117,1,"","","","","","","","","","","","","","",2019-07-27-01-45,"",""
s.675568be-c8da-4870-8819-452e23e8cb93.txt,334666167,3,"","","","","","","","","","","","","","",2019-07-26-17-25,"",""
s.d2d20cb5-4f10-47e5-915d-6d77dc8cd5b6.txt,334666191,2,彼女は私を侮辱した,3,3,6,5,3,3,5,6,5,5,5,5,bNmCnXfj,2019-07-16-13-32,2019-07-16-13-34,2
s.cca1115f-abc9-4a35-be39-9d5b5137decf.txt,334661117,2,どうしようかな〜,2,3,5,2,3,5,2,2,4,4,2,2,3MEHYLD4,2019-07-26-17-41,2019-07-26-17-44,3
s.b624551e-827c-4330-997f-2bd6f028f57d.txt,334666167,3,だから誤解だって！,2,4,6,6,2,1,6,6,3,1,5,3,F8f3NJYq,2019-07-16-14-52,2019-07-16-14-55,3
s.268bf84f-57c4-4953-8f79-846ca495decb.txt,334666284,3,"",5,5,4,3,3,3,3,6,5,5,4,5,PBTJgRzg,2019-07-27-13-39,2019-07-27-13-41,2
s.945807e1-59f6-4dd7-bbf1-24b6cec3c922.txt,334666125,2,水をください,1,6,4,1,1,1,1,2,4,2,3,2,jQJweGse,2019-07-29-14-17,2019-07-29-14-20,3
s.4228ff20-b462-4fc6-a8d7-75a44e62c758.txt,334666234,1,"","","","","","","","","","","","","","",2019-07-27-00-06,"",""
s.24ae080d-fd0a-42fb-a1d1-23c1c6db6f03.txt,334666350,1,あのグループで作ってる模型、これぐらいの大きさだったわ。,3,3,1,2,5,6,1,2,7,7,7,7,GVTHzS2M,2019-07-29-20-56,2019-07-29-20-59,3
s.c4e6a460-96c6-4fd1-8b1f-059e1a91438f.txt,334661117,3,どうしようかな～,5,5,6,1,5,4,1,3,4,6,3,2,bFb95gOm,2019-07-29-23-27,2019-07-29-23-29,2
s.7ec53872-e75f-4965-adc0-dae5faae47e5.txt,334666150,3,お金貸してちょうだい,7,6,2,6,6,2,5,7,6,6,6,3,XCOJOsFT,2019-07-30-06-56,2019-07-30-07-00,4
s.49e04810-6ddd-4f0d-aaab-b641cdb7698f.txt,334666262,1,わからない,7,7,4,7,1,5,7,7,4,7,7,7,DR2RQKRA,2019-07-29-14-26,2019-07-29-14-29,3
s.759f706e-80b5-470a-beb2-7c5de515e3b3.txt,334666395,2,みんな公平に,5,5,6,4,4,5,5,5,5,6,4,4,MVJbArRJ,2019-07-29-14-27,2019-07-29-14-32,5
s.3baffdd6-f72f-4a94-b125-4e473b3a6a59.txt,334666191,2,"","","","","","","","","","","","","","",2019-07-16-13-32,"",""
s.55d2f154-d4ce-4df0-9ca5-4fd65597a7ba.txt,334666284,3,彼女は楽しいと言っています。,4,5,3,5,4,4,4,5,6,5,6,6,gWShWmqR,2019-07-27-08-54,2019-07-27-08-57,3
s.ba719dda-1f79-4311-81fd-12d6c1222c20.txt,334666369,3,何が起こったの？,2,2,4,2,2,4,2,2,2,2,2,2,jhxBZWny,2019-07-29-14-15,2019-07-29-14-17,2
s.4f6e35ac-765a-4e5f-9b78-7b38e87cd5e2.txt,334666284,1,ジェスチャーの意味が汲み取れない。,3,3,4,4,2,3,4,6,5,5,5,5,LbBTRbQm,2019-07-26-18-48,2019-07-26-18-52,4
s.2a6b3ace-d682-4b27-aa5f-2dec5947e8c1.txt,334666262,1,どうしよう,3,2,5,2,4,3,4,4,4,5,2,2,rmvXWNaq,2019-07-29-14-09,2019-07-29-14-10,1
s.0ba2a4ff-ae84-4394-8139-228ad6b903a1.txt,334666167,3,これぐらいの大きさだったよ,4,4,5,5,4,3,4,2,4,2,4,5,Amrb3vwt,2019-07-26-18-30,2019-07-26-18-32,2
s.2d1f71c6-98a3-4c89-9b2f-380738fc5475.txt,334666214,3,それではどうぞ。,4,4,1,2,7,6,2,2,4,4,6,6,sPLY4xS8,2019-07-29-11-47,2019-07-29-11-49,2
s.1610fc07-312e-4b90-94c9-2a42d4597cb7.txt,334666350,1,山,4,2,3,2,5,5,3,3,2,5,5,5,VnUQY3w8,2019-07-30-04-44,2019-07-30-04-45,1
s.f72e104f-4056-4ceb-a9fa-596b419d0793.txt,334666369,3,ハッピーだって,5,5,3,2,3,4,3,2,5,4,4,6,J4p7GTOM,2019-07-29-14-48,2019-07-29-14-50,2
s.5ed29933-3c69-4f95-8d9d-91978722b3fa.txt,334661117,2,ぶつかるよ,2,2,2,4,6,5,2,2,6,5,6,5,9J7y2Jrq,2019-07-27-02-55,2019-07-27-03-00,5
s.f68b445a-8640-4b6f-b6bf-96e2add97386.txt,334661117,3,どっか連れてって,4,5,2,2,5,5,5,7,7,4,7,6,A6fzLL3s,2019-07-27-05-16,2019-07-27-05-21,5
s.827c8b9f-3844-4aa3-b620-feac4146747c.txt,334666191,1,"","","","","","","","","","","","","","",2019-07-27-00-50,"",""
s.453c9d94-34a8-469e-8af2-f48eb33b512c.txt,334666191,3,"","","","","","","","","","","","","","",2019-07-27-08-27,"",""
s.60337953-a041-45bb-842c-a5a51f6325ed.txt,334666262,3,頼むぜ,2,2,7,4,2,2,6,7,2,7,7,4,9twscTCO,2019-07-29-15-11,2019-07-29-15-13,2
s.213d8d44-a122-435e-a08d-e745892b814c.txt,334666284,3,グループ内で対立している。,4,4,6,7,3,2,4,3,2,1,2,1,7u4Mgupn,2019-07-26-17-53,2019-07-26-17-56,3
s.651b3836-b442-4f35-8d75-9ebf7f2e83e6.txt,334666262,1,"",2,2,2,2,3,4,3,4,3,4,2,3,Pv2ENMxJ,2019-07-27-04-11,2019-07-27-04-13,2
s.cc978203-df88-4d88-8d0a-31cd9ab169b5.txt,334661117,2,"","","","","","","","","","","","","","",2019-07-16-13-23,"",""
s.a92f8de0-9a71-481a-a84c-665e820c4da3.txt,334666324,2,元気だよ,3,5,5,4,4,5,4,4,5,4,4,5,nMSN9S3m,2019-07-27-04-07,2019-07-27-04-08,1
s.405ffe59-e42f-4b05-9032-e3277eb2c5af.txt,334666100,2,"","","","","","","","","","","","","","",2019-07-29-21-10,"",""
s.761f8ad4-4cc7-434e-ab8a-0289ab941fee.txt,334666284,2,わからない。,3,4,6,5,2,3,4,5,3,4,4,5,9TLBqOHu,2019-07-29-14-12,2019-07-29-14-13,1
s.22f8588a-7a4c-452f-84ce-6188e147af8b.txt,334666324,1,みんな,5,6,4,3,4,4,4,4,5,4,4,4,Tet5Cmgt,2019-07-26-20-01,2019-07-26-20-03,2
s.8980abdd-0eae-4175-b68c-0215f1f2959a.txt,334666191,3,"","","","","","","","","","","","","","",2019-07-29-08-07,"",""
s.2730e733-0169-46e1-8bb5-592c9b977391.txt,334666284,3,話し合いをしましょう,6,6,7,6,1,7,4,4,5,7,2,7,VeEp3dLf,2019-07-28-04-00,2019-07-28-04-02,2
s.d2341f72-e48a-42ea-b48b-0360cd95f1c6.txt,334666214,1,あなたは？,2,2,6,2,2,2,5,5,4,5,5,5,8AyDtqcB,2019-07-16-15-34,2019-07-16-15-36,2
s.7f008c4b-b9c6-4fb0-b8c8-9beec910a612.txt,334666284,2,ぶつかっている。,4,5,6,4,4,4,4,4,4,4,4,4,ufmkNsne,2019-07-16-13-34,2019-07-16-13-35,1
s.61d96168-02a9-423d-98df-0f1ea7559d12.txt,334666125,2,"",3,2,3,2,2,2,3,2,3,2,2,2,4NqqjPaD,2019-07-30-02-53,2019-07-30-02-55,2
s.d9b0adae-63c4-48f2-8428-0e5ec6c781be.txt,334666125,1,まとまりのある仲の良いグループです。,5,5,1,2,3,4,2,3,7,7,5,6,UcDCSnx6,2019-07-29-15-08,2019-07-29-15-10,2
s.b05fd9a8-3677-4e6a-b1d5-193a5950af68.txt,334666262,1,こんにちは、初めまして。,5,5,4,3,6,6,3,3,6,5,6,5,QvxUvnHh,2019-07-29-14-14,2019-07-29-14-16,2
s.4a05861f-ce6d-4b9f-bf37-622040ec4385.txt,334666350,3,サークル,6,6,5,1,6,4,1,3,4,2,4,5,nye7zcwG,2019-07-30-02-18,2019-07-30-02-21,3
s.f7928d34-9a5d-40e3-9bf8-3a094aedbc90.txt,334661117,3,言いにくいんだけど,5,5,7,5,1,3,7,7,1,1,1,1,mRSu9nsK,2019-07-30-03-29,2019-07-30-03-32,3
s.44f6295b-ea5b-4912-ab9e-bfbbd558b348.txt,334666324,2,右回りだよ,2,5,4,2,3,2,3,5,2,2,2,4,YjXRsWnZ,2019-07-27-03-04,2019-07-27-03-07,3
s.01e010c8-e508-4af6-8c66-b4310254d688.txt,334666191,2,It hurts.  ,4,4,6,6,2,2,4,5,3,6,3,4,mkOSEQ7x,2019-07-27-19-35,2019-07-27-19-39,4
s.8b2c75ea-8f8f-4e61-8af2-df33f8379279.txt,334666234,3,DA PUMP,5,6,3,3,3,4,4,3,6,5,4,4,mNNVMp3J,2019-07-26-21-16,2019-07-26-21-23,7
s.7a3ad615-802c-49a7-a9e6-fa58bc5a30da.txt,334666262,1,もう少し考えさせて,2,3,5,4,3,4,2,2,5,4,4,4,daSjX2nm,2019-07-30-07-25,2019-07-30-07-27,2
s.298d1a30-dd35-40fb-abef-e3696d5aa77d.txt,334666125,3,"","","","","","","","","","","","","","",2019-07-30-06-54,"",""
s.a7d34d70-6f48-46d4-b4a1-642f6c9413ca.txt,334661117,1,自分の好きなアイドルグループについて話している。,3,4,2,3,6,5,2,5,4,4,3,5,xEJfbjKJ,2019-07-26-21-48,2019-07-26-21-52,4
s.4ec1e5a9-0e74-4ab0-aed2-1d89938804d0.txt,334661117,2,私は彼らのことをよく知らない。,5,5,5,5,3,3,3,4,3,6,3,3,Kj6kfmqq,2019-07-29-18-14,2019-07-29-18-19,5
s.17a8549c-c239-4a59-84e6-e19d7b92eda0.txt,334666395,2,心を開いて！,6,6,2,2,5,5,4,5,6,5,6,6,s35ZUkzW,2019-07-29-14-37,2019-07-29-14-40,3
s.4ae9c220-60eb-477e-ae60-fedb384a02c6.txt,334666324,1,みんな同じ考えみたいだね。,5,5,2,1,4,2,2,6,5,5,3,4,cuVDzPsC,2019-07-27-01-24,2019-07-27-01-29,5
s.5467c7b5-724a-4eef-bb30-64722b7800fa.txt,334666262,3,早回しになっていて見れない,"","","","","","","","","","","","","",2019-07-16-13-23,"",""
s.2f9e6f1b-7934-4a81-ab6f-dc93fc531846.txt,334666395,3,それは分けて考えたほうがいいと思う。,2,2,5,5,2,2,2,2,3,4,2,3,NuRNwfWu,2019-07-29-15-56,2019-07-29-15-59,3
s.b490844f-02e9-4dd9-ab5d-ccdfbf42c71c.txt,334666262,2,"","","","","","","","","","","","","","",2019-07-29-15-54,"",""
s.974410ef-a174-4b95-888b-d3d5bf6512ab.txt,334666262,2,"",4,4,4,4,4,4,4,4,4,4,4,4,BUSanvha,2019-07-27-11-12,2019-07-27-11-15,3
s.af67981c-7473-43ad-8f7b-c7637f4712b5.txt,334666262,3,そうだね。,5,4,2,2,4,6,2,4,4,4,4,4,kUx63E6a,2019-07-29-14-26,2019-07-29-14-28,2
s.22838fc0-7b18-43bd-8300-9945f3b2a6e7.txt,334661117,3,仲良くしてください。,3,3,5,4,4,4,2,5,5,6,6,6,YKjsG4Vz,2019-07-30-02-36,2019-07-30-02-40,4
s.7eb70add-c0d2-4bd3-9e15-66fe0c286a6f.txt,334666395,2,真っ平らにする,5,5,3,3,4,4,3,4,6,5,5,4,tuTDjTaC,2019-07-29-14-24,2019-07-29-14-26,2
s.bc0aca9d-03e2-447e-a5db-246020bb339d.txt,334666284,3,どういうことなの？,1,2,3,5,2,1,3,4,1,2,4,1,V3h72Hwg,2019-07-26-20-51,2019-07-26-20-54,3
s.27b1efc7-7917-4cec-b2cd-05ce3758b7f1.txt,334666191,1,胸が苦しい。,5,5,6,5,4,4,3,4,4,3,5,4,2TPLYUrT,2019-07-27-01-54,2019-07-27-01-56,2
s.b9e3ebce-c77e-4cd6-8336-a1d42d5d6d0d.txt,334666125,2,"","","","","","","","","","","","","","",2019-07-30-04-34,"",""
s.79e517da-b24d-41bb-8c7c-94ed15648fba.txt,334666284,2,仲良くしたい,6,5,6,2,2,2,2,7,6,4,7,7,MVyLcExf,2019-07-29-14-48,2019-07-29-14-50,2
s.a1cfe2de-0c45-4abd-88d6-b449060276c8.txt,334666234,2,止まって,6,3,6,6,2,1,2,6,3,3,2,2,THs23pPT,2019-07-26-22-53,2019-07-26-22-57,4
s.aa70d663-0fbf-41a2-b2cf-35a3c91afb45.txt,334666300,3,"","","","","","","","","","","","","","",2019-07-26-17-32,"",""
s.1b22d907-49bb-4a7b-ab28-404493b03728.txt,334666284,1,話し合おう,4,5,5,5,3,2,3,3,4,5,2,2,fuEYXBeA,2019-07-29-07-44,2019-07-29-07-47,3
s.609fb0a8-fba5-476f-a20d-d3b709b330ba.txt,334666191,2,わたしが悪かった。,2,2,6,5,3,3,5,6,5,6,5,2,JDcaDT7K,2019-07-27-00-55,2019-07-27-00-57,2
s.f4a46269-d739-4c58-bbd0-739633bcc48d.txt,334666191,3,右にあるよ,2,2,4,1,2,3,2,4,3,2,2,2,fzRs3mnk,2019-07-26-19-29,2019-07-26-19-31,2
s.ab17c085-ba72-4e7e-8e25-3ead47349eaa.txt,334666284,3,彼女は「会いたい」と言っている,3,4,3,3,5,5,3,5,5,5,3,5,4FkUu46X,2019-07-26-19-42,2019-07-26-19-45,3
s.7f09e768-f047-4e27-95fc-5855b90e76d7.txt,334666262,2,はじめまして,5,5,5,5,2,2,4,4,3,4,4,4,wymMeTOS,2019-07-27-02-58,2019-07-27-03-00,2
s.1bd64212-fd2e-46ef-b9f3-b91fa7d01cad.txt,334666100,1,どうぞ,5,4,4,4,6,5,2,4,5,3,4,3,tUnEFbZO,2019-07-29-14-12,2019-07-29-14-14,2
s.8392b8f4-9071-48fb-b0b0-036d0b0bb410.txt,334666125,2,"","","","","","","","","","","","","","",2019-07-29-14-39,"",""
s.75860c88-6de3-4b01-a58a-02c96cd09966.txt,334666214,2,私の意見にあなたは同意してくれる？,4,5,5,3,4,4,2,4,6,7,4,3,NOXPjE9b,2019-07-27-02-45,2019-07-27-02-47,2
s.09086f33-cbd7-46aa-82db-ca786088a43c.txt,334666262,2,結束が強いの,7,7,1,7,4,1,3,6,7,6,6,6,dHw4KrTn,2019-07-26-17-32,2019-07-26-17-34,2
s.dcfec6e0-fcf1-4579-8019-0af56c4829d9.txt,334666324,3,もう少し皆のことを考えて,2,3,5,6,3,3,5,2,3,5,3,3,8kpheQyg,2019-07-26-18-20,2019-07-26-18-22,2
s.6a30579f-0c92-4723-87c9-a08c0ff2e943.txt,334666191,2,聞こえないからわからない,2,2,6,6,2,2,1,1,3,2,7,7,xGmGeQ2x,2019-07-30-16-05,2019-07-30-16-08,3
s.76ae5a92-281d-4852-81f3-2a39a83d6c0c.txt,334666150,3,これをあげるって言っている,1,1,2,1,1,2,1,1,2,3,1,1,aPdHryU8,2019-07-29-16-30,2019-07-29-16-34,4
s.57bc2cbe-284f-4e35-ba5b-cdfb1feba9af.txt,334666234,3,"","","","","","","","","","","","","","",2019-07-26-17-48,"",""
s.42e2df39-64a6-425b-a00d-ecf7118d239b.txt,334666284,1,よく分からない,4,4,4,4,4,4,4,4,4,4,4,4,Xjvhg2Ys,2019-07-29-16-05,2019-07-29-16-06,1
s.4d0c7574-9064-4c3e-9ff1-b49cf0ecba55.txt,334666191,1,心が大切ということ,2,1,5,3,1,2,1,1,2,5,3,3,YWrse4Gt,2019-07-27-01-09,2019-07-27-01-12,3
s.b8dd8eaf-4624-4344-a0df-e3f2dec0c945.txt,334666167,1,私のをあげる,3,3,4,5,3,4,5,5,5,4,4,4,unYR5M4M,2019-07-27-00-38,2019-07-27-00-41,3
s.ce4e22ab-9794-4ecb-840a-df1cae4113fa.txt,334666324,3,さあ、お食べ下さい。,5,5,2,3,6,5,6,4,6,6,6,4,jWfSCJW7,2019-07-26-17-33,2019-07-26-17-34,1
s.b7cf4e90-ef99-4f0b-85a9-0190e1f6c879.txt,334666191,2,私は　または　私たちは,1,3,6,6,2,2,6,7,5,4,3,5,s3X4w5ch,2019-07-26-17-53,2019-07-26-17-56,3
s.a1ee69e6-0ba9-4579-a4ca-36c837b3e686.txt,334666262,1,私は好きではありません,6,6,7,6,3,2,5,6,5,4,3,4,R4mLkjbq,2019-07-30-07-26,2019-07-30-07-30,4
s.de938006-6376-4ef3-a53e-edf37a20d40b.txt,334666262,1,そのグループについて憂鬱,6,6,5,6,2,2,5,6,2,3,2,1,48hrBQac,2019-07-30-03-16,2019-07-30-03-17,1
s.e9a5e360-0ff6-4460-b9ac-fe99e3be6558.txt,334666125,1,すくって,2,2,2,2,2,2,2,2,2,2,3,2,VLcDGehV,2019-07-29-15-42,2019-07-29-15-43,1
s.8e86c6ce-16d3-4492-a38c-a89e3c042014.txt,334666125,3,みんなで一緒に,5,6,4,2,3,4,1,3,5,5,2,4,pxcTOgsg,2019-07-29-14-38,2019-07-29-14-40,2
s.c0fb2c18-7a55-41d4-b2e5-ccae6cb5c18c.txt,334666284,2,衝突してるもしくは、理解を得られた、OK、OK。,5,3,5,4,3,4,3,4,5,5,3,4,KV3V43Lk,2019-07-27-08-20,2019-07-27-08-25,5
s.5e698a6e-959b-4940-83ce-0b9f68817ff5.txt,334666167,1,私は怒っています。,4,4,4,5,4,3,4,5,4,4,5,5,EmDLNRQ6,2019-07-26-17-53,2019-07-26-17-55,2
s.ebbca4ee-d8c8-4dc2-ba66-c8d6c6b9fbb3.txt,334666284,2,"",4,5,6,7,2,2,5,4,1,4,3,4,FjLbT8e6,2019-07-29-05-23,2019-07-29-05-25,2
s.33c5da69-2340-4506-823e-6de4f1f1aff8.txt,334666150,3,"","","","","","","","","","","","","","",2019-07-30-05-11,"",""
s.9d31fb37-c4ac-44e8-817c-0aff57bac6ed.txt,334666350,1,"","","","","","","","","","","","","","",2019-07-30-10-54,"",""
s.77ba6d7f-2403-4a31-9852-8665e776d272.txt,334666191,2,私は関係ありません,3,3,5,5,2,3,5,6,2,3,6,6,jUUkXazn,2019-07-28-10-01,2019-07-28-10-03,2
s.55a3917f-2ee9-498c-8336-e70c6ffd800c.txt,334661117,3,がんじがらめなグループ,7,6,6,6,4,2,2,3,2,2,2,5,SMdnaHvY,2019-07-30-04-54,2019-07-30-04-57,3
s.f340aba2-aa91-45ea-a335-8d23a3a97f34.txt,334666125,2,please,4,4,5,5,5,3,6,6,3,5,3,3,aO92vZvO,2019-07-30-03-34,2019-07-30-03-36,2
s.b27b2d26-12de-452e-ad33-58d228331e31.txt,334666262,2,グループの絆が深いのよ,3,4,2,4,4,3,2,2,7,6,4,5,9kspTY3d,2019-07-29-17-55,2019-07-29-18-00,5
s.857fc37a-78ee-431d-9b98-281418412188.txt,334666191,1,どうすれば良かったの？,3,5,7,6,2,2,6,6,2,5,2,3,arOSJP6Q,2019-07-29-08-18,2019-07-29-08-22,4
s.7646e9a4-71cc-443e-b655-3f30806a9026.txt,334666100,2,どう思う？,4,5,4,2,5,3,3,4,4,4,3,5,Qdrfycsr,2019-07-29-14-30,2019-07-29-14-32,2
s.d1afeabb-b615-4251-95ca-68d8ba9aef62.txt,334666262,1,えーと…ですね,2,3,5,2,5,3,5,2,5,2,3,2,JFnVm8e8,2019-07-30-05-10,2019-07-30-05-17,7
s.62cb1284-4e8e-4ea2-a687-bceb87367770.txt,334666150,1,私におやつをくれって言ってるよ。,5,5,1,1,6,5,1,1,5,2,4,5,zqzfTyCn,2019-07-30-12-00,2019-07-30-12-04,4
s.89acb258-3081-4f61-a4e2-a8d7e89a8ed3.txt,334666350,1,"","","","","","","","","","","","","","",2019-07-30-08-53,"",""
s.5bef9d03-acf2-42e1-b903-ac078e522f0f.txt,334666284,2,それは確かですか。,4,4,5,5,4,4,4,5,3,3,3,3,AdarxpSw,2019-07-29-15-26,2019-07-29-15-30,4
s.8399ce75-fb23-47e0-9cf3-71dcd9eef38e.txt,334666167,3,心情を吐露している,4,4,6,5,2,2,5,5,4,5,3,3,xjVGtGVH,2019-07-27-01-46,2019-07-27-01-49,3
s.74131ca4-ba40-4eba-b1d4-511cb3e1a3c5.txt,334666125,2,全部受け止めたい,6,4,4,3,7,7,1,4,6,6,6,6,nGKTYdux,2019-07-30-16-43,2019-07-30-16-45,2
s.f7a13f7b-d5fb-4bad-b054-6e5e211fc1ff.txt,334666150,1,寄付をお願いします。,5,5,3,5,4,4,5,4,5,6,4,4,PBfdcMP9,2019-07-29-14-17,2019-07-29-14-18,1
s.1b4b36b2-1597-4a68-9195-9b7c1bdfd4dc.txt,334666324,1,みんなはどう思うの,2,1,4,6,2,1,7,7,4,7,4,4,GGP4qa5L,2019-07-27-09-16,2019-07-27-09-20,4
s.e2cac606-4be4-4278-b026-bf172d4a4c96.txt,334666214,3,"","","","","","","","","","","","","","",2019-07-26-17-55,"",""
s.63701bd5-72d8-4965-86e8-9610712d6c01.txt,334666395,2,平等にね。,6,6,5,5,4,4,5,6,6,5,5,4,YGgtkFsk,2019-07-29-14-45,2019-07-29-14-47,2
s.c9332e23-af98-4845-9594-9e0cbd2cf5b2.txt,334666234,2,"","","","","","","","","","","","","","",2019-07-26-18-58,"",""
s.38e0debe-374a-44cc-aea3-900c0dfc78c5.txt,334666324,3,みんなで,5,4,5,4,2,2,2,2,4,4,4,2,kSU9HgV7,2019-07-29-12-38,2019-07-29-12-40,2
s.0548625e-076d-46b4-8e4d-513f59de6a84.txt,334666167,1,どうして？,2,1,1,2,3,2,3,3,2,2,3,1,YDY74g6A,2019-07-27-02-24,2019-07-27-02-27,3
s.09fda51c-812e-4d91-aba2-cdcbf7a2a835.txt,334666284,3,"","","","","","","","","","","","","","",2019-07-29-15-47,"",""
s.27483030-181b-408e-9f11-c0a4094e1e65.txt,334666125,2,お会いしましょう,4,5,5,5,3,3,3,3,3,3,4,5,cFPbpcJZ,2019-07-30-02-15,2019-07-30-02-19,4
s.5d10697a-1ecb-4604-b67e-7cbcc13dd1d0.txt,334666284,2,彼とけんかした,"","","","","","","","","","","","","",2019-07-30-04-32,"",""
s.16ac586a-aa52-4b73-a22e-f47fc3bbda40.txt,334666125,2,こんなちいさな犬を拾ったの,3,3,3,3,6,7,3,6,7,6,6,2,eTKD75CP,2019-07-30-04-11,2019-07-30-04-14,3
s.9c4b2d5e-a864-4708-b250-fd6987e00beb.txt,334666125,3,"","","","","","","","","","","","","","",2019-07-29-14-18,"",""
s.76c9f5a3-af04-4b67-9e4d-60a3ec2ec063.txt,334666350,2,"","","","","","","","","","","","","","",2019-07-30-14-42,"",""
s.b41a4aa0-7892-4438-9e98-b672926379c7.txt,334666284,2,そのグループは仲があまり良くない,6,6,7,6,4,3,5,5,2,2,3,5,a9k4jNDs,2019-07-26-17-38,2019-07-26-17-41,3
s.f6dd846c-e23f-4ae3-83d7-0dc5767ff48d.txt,334661117,2,私たちの利益は合致している。,2,2,5,5,4,2,2,3,4,4,4,3,MbpcA5ue,2019-07-28-10-30,2019-07-28-10-32,2
s.331eb260-7e7d-42fc-ba94-4b40479e8896.txt,334666284,1,何か二つのものがぶつかったことを説明している、と感じた,4,4,5,5,4,4,4,4,4,4,4,4,TcbtP3Zc,2019-07-27-05-55,2019-07-27-05-59,4
s.7326292b-2aef-411a-8713-488f01fa6f67.txt,334666191,1,僕と友達になりたい。,5,4,3,2,4,4,3,4,4,4,4,5,fTehW9Sb,2019-07-27-09-35,2019-07-27-09-39,4
s.138a4fb2-c4c6-4ba1-ad8a-2de09d233bfd.txt,334666300,3,よく分からない,4,4,4,4,4,4,4,4,4,4,4,4,2f87DqJd,2019-07-27-03-02,2019-07-27-03-05,3
s.6d4b4646-e325-4775-8bb8-ecc3b189c409.txt,334666214,1,"","","","","","","","","","","","","","",2019-07-27-02-48,"",""
s.fe2e491c-ee07-4bce-9649-037495de1928.txt,334666300,3,みんな,5,5,3,3,4,5,3,4,5,5,5,5,WmybqkOt,2019-07-27-15-30,2019-07-27-15-35,5
s.8b7c8d31-5f47-46ed-bea3-514fab694ddb.txt,334666150,3,頂戴。,1,1,4,4,4,4,4,4,4,4,4,4,MFprtj6P,2019-07-30-02-59,2019-07-30-03-02,3
s.3a472717-c087-4d45-86a5-2cd8a427b553.txt,334666350,1,地球人,6,6,3,1,5,6,2,4,6,7,5,5,NKK3NDQE,2019-07-29-14-42,2019-07-29-14-43,1
s.ba6df94d-9934-406e-916e-ae4fc1087af7.txt,334666395,1,駄目よ。,4,4,6,5,2,3,4,5,6,6,6,6,3rSPPRKq,2019-07-30-01-33,2019-07-30-01-36,3
s.171ecf0b-6eed-4a15-849a-8924c3de2a24.txt,334666191,3,私はそう思う。,5,5,5,4,3,3,4,3,4,5,4,4,qSzpEHhC,2019-07-26-18-16,2019-07-26-18-18,2
s.fc83a4a8-c8ed-4c0f-8e35-e72cc8f5829a.txt,334666350,3,意見を聞かせてください,5,5,6,5,3,5,4,5,4,4,4,4,FpFjMhuN,2019-07-30-03-29,2019-07-30-03-32,3
s.2d755ce0-0e14-496d-b837-644885beab0a.txt,334666350,2,"","","","","","","","","","","","","","",2019-07-29-18-10,"",""
s.a6c5a7e9-dac1-4f86-8906-3c9c682c3a43.txt,334666234,3,地下鉄はうるさすぎる,7,7,2,7,6,6,5,6,6,7,6,6,JjgFATqc,2019-07-28-05-22,2019-07-28-05-29,7
s.ed38363a-e90d-4b6a-bf9b-6aaf0a4cedd8.txt,334666395,2,対等の関係なの,6,6,6,7,4,2,7,7,6,7,5,5,Wqtdp2YC,2019-07-29-14-18,2019-07-29-14-19,1
s.e3466349-b541-4841-9110-bf3366caddbe.txt,334666167,1,自分の熱意を訴えている,4,6,5,5,3,4,3,5,4,4,5,5,ABxzkpMG,2019-07-27-01-34,2019-07-27-01-38,4
s.b97c0175-fd58-47cb-9370-63c68274f87e.txt,334661117,3,一緒に行こう,2,2,5,3,3,2,3,2,5,3,4,4,kLy58nM2,2019-07-26-22-01,2019-07-26-22-03,2
s.14ba3bfa-dc53-4b25-9825-cadd474e868d.txt,334666262,2,グループについて困っていることがある,4,4,6,5,3,3,4,5,3,4,4,4,ArPx9MFT,2019-07-30-06-24,2019-07-30-06-25,1
s.362d4719-a66d-4eb9-9bda-3e39ffe37241.txt,334666369,2,"","","","","","","","","","","","","","",2019-07-29-15-48,"",""
