participant,vidlink:1,chooserandom:1,main_survey_free_response:1,main_survey_scale:1,main_survey_scale:2,main_survey_scale:3,main_survey_scale:4,main_survey_scale:5,main_survey_scale:6,main_survey_scale:7,main_survey_scale:8,main_survey_scale:9,main_survey_scale:10,main_survey_scale:11,main_survey_scale:12,endcode,TIME_start,TIME_end,TIME_total
s.d2973b54-b30d-4fb3-9524-dd4b5010014d.txt,334668968,2,The group is not agreeing ,4,4,7,6,4,4,4,4,4,3,1,4,a2XcTjZx,2019-07-29-19-43,2019-07-29-19-44,1
s.db423180-1f16-4f94-bc62-313435dd568d.txt,334668766,3,he says the people need to get over themselves and let go of something,5,5,5,6,3,3,3,4,3,6,4,2,Uc46QLQ2,2019-07-29-19-14,2019-07-29-19-18,4
s.70f331b2-517e-4fa1-a7f5-d99592442813.txt,334668728,3,The speaker is telling the group of people to set aside their differences and get along with each other.,5,5,6,6,3,3,4,5,3,5,4,4,9FJGZr4J,2019-07-29-19-43,2019-07-29-19-45,2
s.3dcd2be6-58e7-4791-af08-516a90c7ec7b.txt,334668989,2,The group came together.,6,5,5,3,6,7,2,4,7,5,4,7,ccDdjOjp,2019-07-29-19-17,2019-07-29-19-19,2
s.db51223d-c74d-42a9-b916-be191ea2c874.txt,334668728,1,10 + 10,6,6,5,6,6,6,5,5,5,5,6,5,gdESMPED,2019-07-29-20-23,2019-07-29-20-25,2
s.5ae71efa-e59d-4ff6-8cf1-d1c066dbe255.txt,334668817,2,"I think the speaker is trying to demonstrate how to use a certain device, maybe a rope",4,4,3,3,4,4,4,5,3,4,3,5,FMRYrfaA,2019-07-29-20-13,2019-07-29-20-15,2
s.2acc61ed-e87d-4861-8f2f-ddfaca38d125.txt,334668766,1,the group of people went from this opinion to that opinion,5,4,5,4,4,4,3,4,5,5,3,5,QNTPbS8w,2019-07-29-19-45,2019-07-29-19-46,1
s.fcbafad7-22d5-4e2a-90c9-322843b7711f.txt,334668766,2,They are talking about moving the group from one point to the next point.,5,4,1,1,7,7,1,1,4,7,7,7,ArSucxQv,2019-07-29-19-19,2019-07-29-19-22,3
s.df7e74f9-dc82-4b08-ac4b-dfb350d34f79.txt,334669066,2,They're saying that the group is compact,6,6,2,2,5,3,7,4,7,5,4,4,pxR8xApS,2019-07-29-19-16,2019-07-29-19-17,1
s.5707b7c8-7b36-4ba1-ba22-0ee8e4e0e093.txt,334668792,2,Take it from this side and moved to the other side ,4,4,5,4,6,6,6,6,6,4,5,4,hNZLHfjN,2019-07-29-19-35,2019-07-29-19-37,2
s.e4796784-caef-4ec6-8252-163d18485594.txt,334668844,3,"","","","","","","","","","","","","","",2019-07-29-20-37,"",""
s.5c1b39fc-678c-4a30-a399-9d8aac12368f.txt,334668913,2,The person is saying that she is having conflict with the group.,6,6,7,6,3,4,5,6,1,3,2,4,JD95F2PY,2019-07-29-19-13,2019-07-29-19-16,3
s.614261b1-49a4-42c4-88d5-54732a52a00e.txt,334668883,3,"You know, we can do it together you and me",1,1,2,1,4,2,2,2,7,6,6,5,t8JqPE8b,2019-07-29-19-45,2019-07-29-19-48,3
s.db2468e0-79b3-4f48-8d12-de6040728c0b.txt,334669066,3,The group needs to unite or meet,6,5,5,5,4,4,6,3,6,7,5,6,eDddnKh2,2019-07-29-19-22,2019-07-29-19-23,1
s.36e486e8-bda2-4f9a-878e-1916e9bc4183.txt,334668883,1,"The two groups of people will collaborate with each other; there will be ""give and take""",3,3,5,3,5,2,2,3,5,5,3,3,WPMdR6Tj,2019-07-29-19-24,2019-07-29-19-25,1
s.6581e898-0f9f-454c-87c8-0bc40e7a2654.txt,334668844,3,That they have to be united and strong as a group,5,5,4,5,4,4,4,4,5,4,4,4,sKmrTDa7,2019-07-29-19-42,2019-07-29-19-46,4
s.da57e1a4-1998-4b3c-9519-e95b8a473d0d.txt,334668989,1,Closed off,6,7,5,6,3,2,5,4,5,5,3,2,7LLBOk3P,2019-07-29-19-09,2019-07-29-19-11,2
s.26b3924a-9b3e-4e5e-83f5-656222fb3710.txt,334668968,2,Two put two things together and combine them.,5,4,6,4,6,5,5,5,5,4,6,5,8xeaKmrS,2019-07-29-20-03,2019-07-29-20-04,1
s.05bfbec8-1d56-42b8-a277-5a24c1ac2dbf.txt,334668728,1,Then we take them over here,5,6,6,6,2,2,5,5,4,5,4,4,WaYyetqB,2019-07-29-19-18,2019-07-29-19-20,2
s.ed6aab5d-35de-48d9-a8b3-42ccf3e49faf.txt,334668728,3,This group is a separate group from the existing pole. They are considered the gifted ones.,7,6,4,4,4,4,4,4,6,5,7,4,myfESfhv,2019-07-29-19-11,2019-07-29-19-14,3
s.69368c58-c6d7-49d8-8cf5-aeed3f0c79d8.txt,334668913,3,I think they are saying the whole group is here,4,4,2,2,4,6,6,2,6,6,6,6,Pt3OPvD6,2019-07-29-19-13,2019-07-29-19-14,1
s.84ee5bb2-5009-414c-9cd2-9a537f8bacfe.txt,334668883,3,May be this or that,3,3,3,4,5,3,5,4,3,2,2,4,uQtz8vQM,2019-07-29-19-16,2019-07-29-19-17,1
s.7cbcf179-bcdd-4ccb-9ed8-04f334373b63.txt,334669066,2,I think they are saying something that indicates that the group came together in some sort of way. ,5,3,2,2,3,2,3,3,7,6,6,5,UYzaZXb7,2019-07-29-20-41,2019-07-29-20-42,1
s.b76870e3-0ea5-4f7d-b3cb-dc6c8c2db96f.txt,334668968,2,to stop what they are doing,4,4,5,5,4,4,5,6,4,4,4,4,cSQcJZfv,2019-07-29-20-26,2019-07-29-20-28,2
s.536d3f50-4fb5-4b7c-9d8e-10bb5e801ad2.txt,334669043,1,"","","","","","","","","","","","","","",2019-07-29-20-26,"",""
s.ca8aa70c-446b-4859-9a29-5cb1b37d67ff.txt,334668913,2,They are a close group,4,3,6,6,3,3,4,3,4,3,4,3,PtJMVcTu,2019-07-29-19-10,2019-07-29-19-11,1
s.58a73c88-83f1-445a-a2f9-842b8c807dfc.txt,334668938,1,I think since they are putting their hands together that maybe they are saying something about coming together ,4,6,1,1,6,6,1,1,6,1,6,4,PMCQqOME,2019-07-29-20-24,2019-07-29-20-26,2
s.30b83d72-16ce-4866-b2e2-1615caf0a107.txt,334668913,3,Let's work together or bring this all together.  Perhaps keep this effort within our group. ,3,4,6,5,2,2,6,5,6,6,4,6,42vDph7g,2019-07-29-19-35,2019-07-29-19-37,2
s.6cd2bed8-dd74-4f76-99f9-9e5b7d34e05e.txt,334669066,3,The groups is very interconnected and does a lot of things together and are very close. ,5,5,2,3,5,5,4,4,6,6,5,5,n2vjHnaq,2019-07-29-19-21,2019-07-29-19-22,1
s.5385d02c-ad74-4c84-b779-c9b88c41ae9d.txt,334668938,1,They all work together,5,5,4,4,5,6,3,3,7,7,6,5,4jFCAcb8,2019-07-29-19-26,2019-07-29-19-28,2
s.5bd9429c-76b1-4dc8-8dbd-220884ed5dba.txt,334668844,3,"","","","","","","","","","","","","","",2019-07-29-19-29,"",""
s.90f33dc6-f0b7-4f87-a96a-1d9f8738ffad.txt,334668968,3,They are saying that the group is not getting along,3,3,7,6,1,1,3,6,2,2,2,3,OTnaDYmp,2019-07-29-19-09,2019-07-29-19-14,5
s.5d6de886-bde3-4df7-a3c0-8ef73dfaef89.txt,334668728,2,"they are differentiating themselves from the other parts of the group, they dont really get along",2,2,7,7,1,1,3,6,1,2,3,4,4MBKDKTc,2019-07-29-19-36,2019-07-29-19-38,2
s.c595c66f-273a-434e-9d8a-f03e213b57c5.txt,334668883,2,The people in the group are even in their status.,5,5,1,2,5,6,6,2,7,6,6,6,PZFaXtLP,2019-07-29-19-10,2019-07-29-19-12,2
s.57bee216-5c8c-4813-98fb-deb510b624a6.txt,334668766,1,He's saying the group moved from one space to another.,5,5,3,3,3,3,5,5,5,5,5,5,E6DMzKzm,2019-07-29-20-47,2019-07-29-20-48,1
s.c48f1447-5455-4f34-b146-700cbfe618f3.txt,334669066,3,were all in this together.,7,7,3,2,7,5,7,6,7,7,6,7,f74mWemd,2019-07-29-20-15,2019-07-29-20-18,3
s.e18ef1c0-cb8b-4383-af75-499737752b6e.txt,334668728,3,For the group to move to one point to another quickly.,7,6,3,2,4,4,5,3,7,7,4,4,z2zxZSLa,2019-07-29-19-27,2019-07-29-19-30,3
s.a987b5e3-5ab6-4148-b65a-98bdb692a906.txt,334668728,1,"","","","","","","","","","","","","","",2019-07-29-19-35,"",""
s.89c34587-f21e-43ab-9b9b-194ccb2b4c07.txt,334668792,3,it was a group of people with differing ideas or spectrum of opinions. ,7,7,1,1,1,5,1,2,1,3,6,5,z4JuZ6g7,2019-07-29-20-17,2019-07-29-20-19,2
s.4c2be8fe-e478-41f0-a6cc-b7eda738bd62.txt,334668817,2,there's a lot of give & take in the group,5,5,4,4,5,5,3,1,4,6,3,3,cu4BYJau,2019-07-29-20-12,2019-07-29-20-14,2
s.75d72308-5cf9-4819-bc70-23853f14dc59.txt,334668817,1,they want to cooperate with the group,7,7,1,1,7,7,1,1,7,7,7,7,dRMWSdxs,2019-07-29-19-45,2019-07-29-19-46,1
s.4e7a6ceb-01db-4654-afaa-b44db5c6f0a7.txt,334668883,2,I think they are saying something about comparing one thing to another.,3,4,4,5,6,5,4,5,3,4,4,3,UYg9AV3E,2019-07-29-19-25,2019-07-29-19-26,1
s.96115898-f3cb-43da-8ff4-f2ee40e7df62.txt,334668938,2,"","","","","","","","","","","","","","",2019-07-29-19-22,"",""
s.389088eb-916e-47ba-8757-477f3608cb40.txt,334668938,1,The whole group should move in closer together so be aligned with the arrows. ,3,4,4,5,5,4,4,4,5,4,3,3,fphsqKfV,2019-07-29-20-41,2019-07-29-20-50,9
s.2b1118e9-2d44-4951-a549-b9910f00b567.txt,334669066,2,There is a lot of unity in this group of people. They have a tight community.,5,4,1,1,4,4,5,5,7,7,6,6,2yJsnMyh,2019-07-29-20-25,2019-07-29-20-27,2
s.ce73e240-9513-414f-a0d7-234c855cfedc.txt,334668792,2,he talked about people in common,7,6,3,5,7,5,6,5,5,6,2,6,2xqFSNUq,2019-07-29-20-45,2019-07-29-20-47,2
s.d099bd56-74de-4fec-ad57-bc1dc3aadcbc.txt,334669066,3,"","","","","","","","","","","","","","",2019-07-29-21-00,"",""
s.d75f3335-044c-4047-bcb5-36cf1f6f8867.txt,334668766,2,"Asking them to shift over, change seating positions",5,5,2,1,4,4,3,6,5,5,3,4,ym4KLjOH,2019-07-29-20-20,2019-07-29-20-24,4
s.ae8dd64a-1d0a-41a4-ac99-9caf571f628f.txt,334668817,3,"That the group is working on a good team, give take basis.",5,5,1,5,3,3,3,5,7,5,5,5,h4FcWm3U,2019-07-29-19-46,2019-07-29-19-48,2
s.815cae7e-621b-43c9-9cd2-4fb6515c4012.txt,334668844,1,I think the speaker is saying they surrendering to the group.,6,6,4,4,4,4,4,4,6,6,4,4,4zF7BmWd,2019-07-29-19-35,2019-07-29-19-36,1
s.413b9a56-9098-417b-853d-0ce7f6eba95e.txt,334668817,2,give and take or that the group is going back and forth about something,3,3,5,5,3,3,5,6,3,5,3,4,F3UgfAqU,2019-07-29-20-11,2019-07-29-20-13,2
s.57f2089b-8126-40e6-b782-5cd9f98447b4.txt,334668968,2,They are telling the listeners that it is important to remain level and balanced.,5,4,3,3,4,4,5,5,5,6,5,6,w5LWVc3M,2019-07-29-19-32,2019-07-29-19-35,3
s.a131d7c9-ba4b-4aed-a91c-e0e7f0510004.txt,334668968,1,the group is working together as one ,6,6,6,6,4,4,4,4,4,4,2,4,4sBdbKj8,2019-07-29-19-11,2019-07-29-19-12,1
s.2055d141-3ff6-4084-a5f9-88d531879ed5.txt,334668792,3,"That the group split up into two groups, and one of the groups was on one side, while the other group was on the other side.",5,5,6,4,5,4,4,5,5,5,4,5,vjR7V4Xk,2019-07-29-19-15,2019-07-29-19-17,2
s.5583a218-f5d2-4dbf-b88e-86a088882023.txt,334669066,3,explanation of something compared to another thing,5,5,3,3,4,4,3,5,5,4,5,4,65QFXMk5,2019-07-29-20-27,2019-07-29-20-28,1
s.dc25f0a6-753c-4afc-8f91-b0bade5d9db4.txt,334669066,2,"","","","","","","","","","","","","","",2019-07-29-19-39,"",""
s.5b26dc20-9f7d-422d-a577-cfa9cbab60f5.txt,334668989,2,I think that he is saying that the group has a strong relationship.,7,7,1,1,4,4,7,1,7,7,7,7,APE9ujys,2019-07-29-19-25,2019-07-29-19-27,2
s.8551d5bc-9ace-4303-908f-6b84c9a49b3a.txt,334668844,1,10 words.,4,7,6,5,3,6,7,3,5,2,2,6,AyOFNjge,2019-07-29-19-11,2019-07-29-19-12,1
s.51f0b1a6-dbf5-469a-8357-eebd7ef957d6.txt,334668844,2,"","","","","","","","","","","","","","",2019-07-29-19-34,"",""
s.256f6ee3-3cab-40dd-86de-c9450e648bc6.txt,334668728,2,"He seems to be saying they are other, all of them",3,3,3,3,3,3,3,4,6,6,3,5,YZcvu2Zn,2019-07-29-20-16,2019-07-29-20-18,2
s.9586b9fe-1531-4185-80b6-226719246630.txt,334668883,1,"The person is saying that group is in and out or out and about. The person is indicating that the group of people are moving about,",5,5,5,5,6,5,6,6,1,6,5,1,ZSMAS6WO,2019-07-29-20-54,2019-07-29-20-56,2
s.0f430bd0-a63d-499d-b3a6-e452f1ae7cbd.txt,334668938,1,They are saying that the group is all coming together for some reason.,6,6,2,2,6,5,5,2,6,6,6,6,9PVZT27p,2019-07-29-19-18,2019-07-29-19-19,1
s.7a8db407-0a08-4a0a-aa86-5d4a4802e7f4.txt,334668792,2,"","","","","","","","","","","","","","",2019-07-29-19-36,"",""
s.6458dbf8-bd07-4094-ac33-0fc7ec4f071c.txt,334668968,1,That's a wrap up/end.,"","","","","","","","","","","","","",2019-07-29-19-12,"",""
s.c20a72e4-02ca-4466-8c38-11487061f41d.txt,334668913,3,That they need to join together or work together in some sort of manner,5,5,5,4,4,4,5,5,6,6,5,6,zW2T98DX,2019-07-29-19-34,2019-07-29-19-36,2
s.31d64a6a-a3ed-4be1-bbc3-050d47b72eb2.txt,334668989,2,It looks like he is gesturing that they all crowded up or they all came together.,5,5,4,4,2,2,7,2,6,6,6,2,LQrFrbAT,2019-07-29-21-03,2019-07-29-21-05,2
s.a84c337c-640a-4332-a95d-eab9ca1001a7.txt,334668728,2,I think he is saying that this group of people is set apart,6,6,4,6,3,3,4,5,6,6,4,3,YshRZqxO,2019-07-29-20-51,2019-07-29-20-54,3
s.15970961-3547-49bc-a021-1d96293e2559.txt,334668766,1,We should take it all and move it to the right.,4,4,3,3,5,4,4,5,6,5,5,5,Y28pFQCd,2019-07-29-19-08,2019-07-29-19-10,2
s.fe86d3d2-e3bc-4c4c-8148-437f4c702060.txt,334668913,1,They are clashing with each other,4,4,6,7,4,4,4,4,2,2,1,2,nBRD4bJ8,2019-07-29-20-33,2019-07-29-20-35,2
s.db3743f0-f583-47c7-a42c-1d1d8ce39faa.txt,334668913,3,It seems there is some kind of clash or conflict in the group of people.,5,5,6,6,3,3,3,5,3,3,5,4,q2DMMg8q,2019-07-29-19-31,2019-07-29-19-33,2
s.247ec5f7-69d6-4105-a08d-20e879adce9c.txt,334668883,1,It's about give and take and working together towards a compromise,4,5,5,4,3,3,5,4,6,4,6,4,EGRmL8HA,2019-07-29-19-35,2019-07-29-19-37,2
s.f7181c6a-a64f-4d19-8efa-3695054e6571.txt,334668968,2,No,5,5,4,4,4,5,4,5,5,3,5,4,wFzDLrT5,2019-07-29-19-12,2019-07-29-19-14,2
s.af966f8b-e96c-40a0-b9ce-c95b67bb6a14.txt,334668883,1,This or that,4,5,3,3,3,4,2,3,4,4,5,6,ePsnHCpO,2019-07-29-19-17,2019-07-29-19-18,1
s.ad08f455-a822-4c04-a3cd-ed1523d7650b.txt,334668844,2,They are mad at a group.,4,4,7,7,1,1,7,7,3,5,6,5,CGQsLL7d,2019-07-29-20-29,2019-07-29-20-31,2
s.58a3253f-2c72-42b2-9b6e-c64b1131f0bc.txt,334668913,1,They are saying that this group is a closed group that does not invite others into their group.,1,1,6,5,1,1,7,7,6,6,5,3,AKRXNvSO,2019-07-29-19-14,2019-07-29-19-17,3
s.085ebefa-24ca-4fad-8aac-127dbf183835.txt,334668792,2,I think they are saying this is the margin of growth or loss in something. ,7,7,5,4,4,4,4,6,6,5,4,4,ttgzaSaA,2019-07-29-19-16,2019-07-29-19-17,1
s.2c6bb3be-175c-44bb-8b55-e087cfb3e741.txt,334668792,1,I think they might be explaining how something is consistent across a wide variety of situations. This is why they're moving their hands in a direction that covers a large area of space.,6,6,3,2,4,4,4,4,6,5,6,5,keaHpBGv,2019-07-29-19-41,2019-07-29-19-42,1
s.c3c6eadd-9f7d-484d-8843-3810e116bd11.txt,334668728,1,That the group of people moved,7,6,5,6,4,4,5,2,7,6,7,5,jcky7BFa,2019-07-29-19-09,2019-07-29-19-11,2
s.6b33f858-d126-4d9a-9cdd-bd5aeb947d74.txt,334668728,2,I think the person is explaining how the group should work together.,5,5,5,5,4,4,3,4,6,4,3,4,jMmEqDxv,2019-07-29-20-22,2019-07-29-20-23,1
s.a7ede266-7626-4475-b143-71c2a2a1d76a.txt,334668792,1,"They were regarding everyone, speaking on the whole group was doing something.",7,7,2,3,4,4,4,3,6,6,5,4,ucdkrXL7,2019-07-29-19-27,2019-07-29-19-28,1
s.6ce94f46-5daf-49cf-9ba9-2c2233fa997a.txt,334668766,3,He is saying the group moved from one side of the room to the other. ,5,5,3,3,5,5,6,3,3,4,5,4,x44rTUFY,2019-07-29-20-14,2019-07-29-20-16,2
s.41fb3a95-5184-4909-bbd4-b74616f7691d.txt,334669066,1,The speaker is referring to the group as a connected “whole”,"","","","","","","","","","","","","",2019-07-29-20-33,"",""
s.57a832c7-a17a-4fcc-9368-fe582c48374c.txt,334668728,1,"She wants them to go to a different area, maybe to go from one spot to another?",7,7,7,3,7,6,7,7,6,7,7,7,sUgtjytC,2019-07-29-20-17,2019-07-29-20-21,4
s.20e10fe9-e4e8-414b-934c-b23015c5daa2.txt,334668792,3,A large group of diversified people,7,7,3,3,5,6,3,6,6,6,3,5,CSQfJqPe,2019-07-29-19-59,2019-07-29-20-00,1
s.051c6e46-8ed0-4f8d-866c-e6f196bfcc12.txt,334668938,1,They are together,6,6,3,3,3,4,5,2,6,6,6,5,yDY3PWPH,2019-07-29-20-11,2019-07-29-20-12,1
s.a5ab23ca-6234-44a4-ae95-581bc292a028.txt,334668989,2,"","","","","","","","","","","","","","",2019-07-29-20-04,"",""
s.d8f86ce3-d261-4d50-a750-8e076fc39c37.txt,334668728,3,They are talking about how something should be done or accomplished in my opinon,4,4,4,4,5,5,3,5,5,6,6,6,tRhJM2h5,2019-07-29-19-11,2019-07-29-19-13,2
s.dab90216-c6d5-46bb-8a74-dfefc62e9af8.txt,334669066,3,The speaker is saying there needs to be teamwork and cooperation.,6,6,5,5,5,5,4,5,7,7,4,4,8dM3JTHQ,2019-07-29-19-40,2019-07-29-19-42,2
s.95981ed1-10ad-46c8-9ce3-e94540cbd861.txt,334668883,2,"That there is little or no difference between two things, or ideas, that are currently being talked about.",5,5,5,2,5,5,1,3,5,5,4,3,wsWnQRYZ,2019-07-29-19-48,2019-07-29-19-50,2
s.52462eac-a7ff-41fe-86ec-176d6a932354.txt,334669043,2,"""we need to join together""",7,7,7,2,4,5,6,7,7,7,5,7,bWYNJFys,2019-07-29-19-28,2019-07-29-19-29,1
s.e006f48a-bfae-4c2a-801f-5800b7e61e51.txt,334668883,3,This ot that,6,5,5,3,3,3,3,2,7,7,3,6,aCA7z22E,2019-07-29-19-27,2019-07-29-19-30,3
s.9e244ed3-ae2d-4c30-88a0-7baca2d9e0ef.txt,334668728,2,He is referring to a group of people as 'them' ,5,5,5,5,3,3,5,6,3,5,4,4,bkSGYVgx,2019-07-29-20-32,2019-07-29-20-35,3
s.1bba15a3-bc2c-4501-8483-5a3181396c39.txt,334669066,2,The speaker is saying how he passed by a group of people.,3,3,6,6,3,5,5,5,6,6,5,5,rEgTEzjU,2019-07-29-19-46,2019-07-29-19-48,2
s.0708f0ee-16b3-40cf-95ff-e5cf3fd09314.txt,334668728,3,Talking about a group or object to the left of the speaker ,5,4,3,3,4,3,5,3,4,3,4,4,LsJ77Uhj,2019-07-29-20-12,2019-07-29-20-13,1
s.d82740ec-4335-4aad-824c-c008c1231cc8.txt,334669043,2,"Come closer together or I believe in you, or I desire closeness, unity and community",3,2,3,4,4,4,2,4,5,7,5,6,C4eHpQpE,2019-07-29-20-54,2019-07-29-20-56,2
s.1f74208e-7083-4198-8db6-3455128a9ff9.txt,334668844,1,That the group is tist fisted and will not contribute any money to something,4,4,5,7,2,2,4,7,5,5,6,4,W34F5j6v,2019-07-29-20-45,2019-07-29-20-47,2
s.7817f557-2565-4b48-9cc1-b4cf4d448b52.txt,334668792,1,"That whatever the subject is about, it includes the entire group.",6,6,3,3,5,5,5,4,6,6,4,5,3CGrZAYx,2019-07-29-19-12,2019-07-29-19-14,2
s.ffb72ef9-2f9b-4b10-a2cd-b7f4e79eac27.txt,334669066,2,Something about the group coming together.,5,5,3,4,4,4,2,3,6,5,4,4,CGRjZzRF,2019-07-29-20-39,2019-07-29-20-40,1
s.a230ff0e-474c-4027-9299-e7095cb815c0.txt,334668844,1,dislike,2,4,2,5,1,2,3,4,4,4,3,3,PpmtAhQV,2019-07-29-19-54,2019-07-29-19-55,1
s.45c3c053-ca05-4c62-9dec-135dd20f5a21.txt,334668728,2,"She is saying for the group for people to ""go to the side"".",5,5,6,5,3,3,6,5,5,4,5,6,xGvRBvDQ,2019-07-29-20-15,2019-07-29-20-16,1
s.dff258f0-219d-4e5f-9256-eec095a78c40.txt,334668968,3,"","","","","","","","","","","","","","",2019-07-29-19-57,"",""
s.8f177288-dcc9-405d-9a12-afa0af0133bb.txt,334668938,2,I think the person is talking about bringing two things together to make one or at least bringing tow things closer together.,6,5,2,2,5,5,6,2,7,3,6,6,XzZj6W8z,2019-07-29-19-09,2019-07-29-19-10,1
s.d2a760c2-0b57-401d-8034-e7c0612cc1fd.txt,334668883,3,"They're okay. Somewhat difficult and rough around the edges, but good natured.",4,3,3,2,2,3,2,2,4,4,5,5,5EEg8XBL,2019-07-29-19-08,2019-07-29-19-11,3
s.4e48649c-de6f-4e4e-85c8-99fc478419ef.txt,334668792,3,"I need you to move everything from here, over to here. ",2,3,2,2,2,2,6,7,6,7,6,6,F8jJD4G8,2019-07-29-19-15,2019-07-29-19-17,2
s.ac17152b-5e68-4aee-aa11-ccc8107c1b42.txt,334668817,3,There is a give and take among the members of the group,4,4,3,3,4,4,3,3,7,6,6,5,NKzWxB4Y,2019-07-29-19-14,2019-07-29-19-16,2
s.8658260d-551e-4e85-92a6-1a602f8c29fa.txt,334668883,2,they are negotiating with him about buying or selling some item,5,5,4,4,4,4,4,3,4,5,3,3,U7ET8quf,2019-07-29-19-09,2019-07-29-19-11,2
s.fa9384ec-b3d5-44eb-b36a-0eaf34c1dc10.txt,334668989,1,He is saying that this group of people is very close together. ,5,2,6,5,1,1,7,6,7,7,5,7,mFWsy3JQ,2019-07-29-19-15,2019-07-29-19-19,4
s.ddb3d7c4-efb4-434a-9824-b195ba0a469a.txt,334668938,1,I think she is saying the people are narrow minded,5,6,6,5,1,1,7,2,6,7,7,6,tyZVRsZW,2019-07-29-19-37,2019-07-29-19-39,2
s.8f33eeff-ae99-4ba3-8dfd-e45d6e76e5e0.txt,334669066,1,The speaker is saying the group of people works well together and gets along,4,2,1,1,7,6,2,1,6,5,5,6,kCGT9Q5q,2019-07-29-19-24,2019-07-29-19-25,1
s.9c4392af-82a9-43a8-9cfe-c72f993fbd46.txt,334668792,1,They are saying something that applies to every single member of the group.,7,7,5,3,3,3,6,6,7,7,4,4,sBZnKc2V,2019-07-29-19-45,2019-07-29-19-47,2
s.ee4e6137-c2af-4934-a040-bd57ffce5d9d.txt,334668766,1,Some people went one way in the group and others went another way,7,7,6,6,5,4,4,6,5,6,3,6,MbF7Usq5,2019-07-29-19-14,2019-07-29-19-16,2
s.dc64a25e-2bd6-4bc8-b3b5-27579b4f2b23.txt,334668913,3,They are saying that we should work together for a single purpose. ,6,5,2,4,6,5,5,6,6,6,6,7,OEkhcVsc,2019-07-29-19-23,2019-07-29-19-27,4
s.4b669531-cd18-4220-85c6-1441a0dfd9e4.txt,334668938,2,I think the person wants to say that it is necessary for all the people in the group to collaborate to have become a single unit,7,7,2,1,3,3,2,2,7,7,4,4,Oq5qdeKq,2019-07-29-20-19,2019-07-29-20-22,3
s.5f6ca67a-59cf-4c3e-a6cd-0d17990bc555.txt,334668968,1,I get the impression that the group is not working well together.,6,5,6,6,3,2,4,4,1,3,1,3,fEHDp7dZ,2019-07-29-19-41,2019-07-29-19-43,2
s.e01b3724-c517-49b1-9fc2-7077369b5660.txt,334668913,1,I think the person is trying to communicate how two groups of people fit together in some sort of environment.,4,4,5,3,5,5,4,3,3,5,4,6,E3NZ9Yxb,2019-07-29-20-25,2019-07-29-20-26,1
s.f7ac2fe6-1379-4d1c-ab18-d01f8b071c5e.txt,334668913,3,"I think the people were right up against each other, often bumping into one another. ",7,7,2,6,2,2,5,7,2,7,6,5,LdN9tZgR,2019-07-29-19-43,2019-07-29-19-45,2
s.e14035fc-4a7d-4980-a739-aa926cde44fb.txt,334668792,2,They are saying that the group needs to be more cohesive.  He is demonstrating how they should work together.,"","","","","","","","","","","","","",2019-07-29-19-37,"",""
s.82d48f1c-8871-4ca0-858a-bf97ffc13590.txt,334668913,2,I THINK SPEAKER SHOWING WITH HER HANDS THAT GROUP IS VERY CLOSE TO EACHOTHER,5,6,1,2,5,5,2,2,6,6,6,1,44wr5qVn,2019-07-29-19-56,2019-07-29-19-58,2
s.1af20d08-b184-4bc1-91cd-a30fe0d8d94e.txt,334668989,2,It seems like they are saying something about how tight-knit this group is.,6,5,2,2,5,6,5,3,7,7,6,6,j62vrXam,2019-07-29-19-14,2019-07-29-19-15,1
s.e56d5c3c-8327-4be1-8c6a-58be8abb476b.txt,334668792,1,all of them,5,4,6,3,4,4,3,4,5,5,3,4,XzSPV45Z,2019-07-29-19-12,2019-07-29-19-14,2
s.a2a98e74-1adc-4cb6-beb5-99ce40faf562.txt,334668817,1,"","","","","","","","","","","","","","",2019-07-29-19-12,"",""
s.972b4d52-6fc6-4528-914f-6f7d4cba91ed.txt,334669066,3,Come together ,"","","","","","","","","","","","","",2019-07-29-19-24,"",""
s.bd5e390b-dbc1-485e-929b-b01dc5616799.txt,334668968,1,"","","","","","","","","","","","","","",2019-07-29-19-10,"",""
s.30796ffb-e2f0-4960-9d75-f02119a903f5.txt,334668728,1,They are talking about behaviours and different type of behaviours at work,6,6,7,7,6,5,6,6,5,5,5,7,CPpmaOmC,2019-07-29-20-02,2019-07-29-20-03,1
s.bf556821-9e69-45f6-8ce0-28c2bfaf8ce1.txt,334668968,2,the group of people could be clashing with each other,5,5,6,6,4,3,3,3,3,4,5,5,NjrL7V8f,2019-07-29-19-29,2019-07-29-19-32,3
s.1ef13112-4905-4f73-a6d6-f75637697481.txt,334668883,1,"give a little ,take a little",2,2,5,5,4,3,4,5,6,5,5,3,2ffpqXpb,2019-07-29-20-53,2019-07-29-20-55,2
s.d7b3f07d-9acc-4b4a-9c2d-7074f7dfc4df.txt,334668728,2,Put them there,6,6,6,5,4,3,6,6,4,6,3,3,PyYBY6xc,2019-07-29-19-28,2019-07-29-19-29,1
s.b2bdaf11-6627-40b5-bd9a-ed1f919e2c7c.txt,334668968,2,She is saying the the group is fighting with each other. ,7,7,7,7,1,1,6,7,1,2,1,1,mCFq4rOT,2019-07-29-19-16,2019-07-29-19-18,2
s.a357fde3-0f39-4c8b-80de-c41c0497090c.txt,334668883,1,We need to both give and take to be most efficient at work.,5,5,5,5,5,6,5,5,5,5,5,4,3XALdqfD,2019-07-29-18-59,2019-07-29-19-00,1
