participant,vidlink:1,chooserandom:1,main_survey_free_response:1,main_survey_scale:1,main_survey_scale:2,main_survey_scale:3,main_survey_scale:4,main_survey_scale:5,main_survey_scale:6,main_survey_scale:7,main_survey_scale:8,main_survey_scale:9,main_survey_scale:10,main_survey_scale:11,main_survey_scale:12,endcode,TIME_start,TIME_end,TIME_total
s.dd88c01b-fc81-4fe2-93e5-ffeba9b8a2a1.txt,334666100,1,They are saying that the group can do it. They can accomplish the task at hand.,7,6,1,1,4,6,4,3,7,7,4,4,DrwsUKde,2019-07-04-15-25,2019-07-04-15-28,3
s.34e01bb0-306a-4f50-9669-49adcdb7874f.txt,334666150,2,that they should be willing to be charitable and give to others,4,4,2,2,6,6,3,2,7,7,5,5,OThpv889,2019-07-04-15-35,2019-07-04-15-36,1
s.f1bf2866-cedc-43e4-87c8-d4cc910b7b37.txt,334666395,1,"","","","","","","","","","","","","","",2019-07-04-14-49,"",""
s.2dbd80d3-c4f2-401f-9b18-8b4297ec5e90.txt,334666369,1,"","","","","","","","","","","","","","",2019-07-04-15-25,"",""
s.1abdd836-4e92-456a-8070-6c83e945279c.txt,334666125,1,resembles that make together each one and be unite,7,6,7,6,7,6,7,6,7,7,7,7,LfkAjKNK,2019-07-04-14-55,2019-07-04-14-56,1
s.962a6c2c-7e82-4460-a3ed-6373a5c7c087.txt,334666395,2,may b its breakup,4,5,5,4,3,6,4,5,5,5,5,4,8tqAjeMV,2019-07-04-14-44,2019-07-04-14-46,2
s.926c5e67-15ad-419f-8099-82b0089b6374.txt,334666350,3,talking about how actions affect everyone not just the intended person,3,5,5,2,4,4,4,4,5,4,2,2,NxBeQ2XH,2019-07-04-15-36,2019-07-04-15-37,1
s.ac53f4a9-a19f-48f8-9ce1-694bdb206a7c.txt,334666100,2,"The group is far away or their ideologies are more ""out there"".",4,4,5,5,2,3,5,6,5,6,6,6,g67HNvpK,2019-07-04-15-38,2019-07-04-15-41,3
s.2f704640-3166-4f3c-9a06-28e248cd48ad.txt,334666125,2,"","","","","","","","","","","","","","",2019-07-04-14-43,"",""
s.3bd45fa2-5131-479e-94b2-97d2eacf954f.txt,334666150,3,here is my favorite object will you take it from me please?,5,4,2,2,5,3,4,4,6,2,6,6,HeG3NYD9,2019-07-04-15-27,2019-07-04-15-29,2
s.6cba8fac-3c67-4b60-9354-ed5f9adc927a.txt,334666395,3,The discussion in the group has ended for the day.,"","","","","","","","","","","","","",2019-07-04-15-40,"",""
s.21056370-6a7b-4ec2-a1ea-0d338598406f.txt,334666350,2,"The speaker is talking about the group's overarching mission, or about them being under the same umbrella.",4,4,1,3,2,2,4,2,7,7,4,4,W9qDCmHK,2019-07-04-15-32,2019-07-04-15-35,3
s.cd5ea906-0a20-48bd-911b-ccbc2c4c334a.txt,334666395,1,They are even,5,5,5,4,4,4,4,5,3,4,4,4,98866rF3,2019-07-04-15-24,2019-07-04-15-25,1
s.2a87e9b4-aa82-46db-ac87-b14dccee6320.txt,334666100,2,I’m giving you something to help assist you and benefit you do you want if,4,4,5,4,3,5,4,2,4,2,3,5,LtBqNTUx,2019-07-04-15-27,2019-07-04-15-28,1
s.dd7ad75a-7774-4a48-8936-e59632523970.txt,334666369,1,"I think the speaker is saying ""that's not all""",5,6,3,2,5,6,3,5,6,5,6,2,nwFBwM9X,2019-07-04-15-25,2019-07-04-15-28,3
s.3908ef11-b52a-4bd0-b751-4279034ccf18.txt,334666100,3,"","","","","","","","","","","","","","",2019-07-04-14-51,"",""
s.e415773a-d847-407e-a3f2-0e1e46465b8c.txt,334666125,1,"","","","","","","","","","","","","","",2019-07-04-15-25,"",""
s.eed92e7a-c8f5-4bd2-93a6-3ba45c0526eb.txt,334666369,3,this group of people did something that she did not belive that they would ,3,4,3,3,3,3,2,5,3,4,3,4,PdP6HSTx,2019-07-04-15-24,2019-07-04-15-25,1
s.3697472a-89b3-43c5-b933-e5d645dabd83.txt,334666369,2,"About what a bunch of funny people they are, they amuse her.",7,7,1,1,6,5,1,1,5,5,5,5,AHkAbn7z,2019-07-04-15-33,2019-07-04-15-35,2
s.3106ae9a-56e9-4d1c-9a6a-ce5abcd4bf6d.txt,334666369,2,The speaker is describing the characteristics of different people,5,5,3,3,6,4,4,5,6,4,6,6,eOwBk6VR,2019-07-04-15-27,2019-07-04-15-32,5
s.71701096-230c-47a3-81de-d8cd38129509.txt,334666395,3,"","","","","","","","","","","","","","",2019-07-04-15-26,"",""
s.124defad-7bfa-4d2a-b6b6-eb90c2880b92.txt,334666350,3,They are talking about the things that the group did rights and the things the group did wrong. ,2,3,5,4,2,2,3,2,6,2,3,2,k4EeRkrC,2019-07-04-15-34,2019-07-04-15-36,2
s.edc41244-7c9a-4353-aaf4-cfeab0a78bbc.txt,334666350,1,"","","","","","","","","","","","","","",2019-07-04-15-29,"",""
s.18e6fd62-bd46-4ca3-b0a2-31e8340420c0.txt,334666125,2,work together,7,5,1,1,6,5,7,5,6,6,6,7,XKEjjx8U,2019-07-04-15-31,2019-07-04-15-32,1
s.3b38b6f4-c158-4817-a49a-0ab8b9918a01.txt,334666350,1,"","","","","","","","","","","","","","",2019-07-04-15-37,"",""
s.6bd2f13d-0da3-4370-a211-65c20dad82a5.txt,334666395,1,Telling them enough to stop what they were doing,5,5,7,7,4,4,5,7,7,4,4,6,EsCsx8j8,2019-07-04-15-33,2019-07-04-15-36,3
s.7a86718b-c711-4a8b-9eb4-d81d3676e582.txt,334666369,2,larger on scale,5,6,2,3,4,2,5,4,6,4,6,6,VXmbDeT5,2019-07-04-14-44,2019-07-04-14-48,4
s.9422cc9a-7e46-47b6-aaad-00fd51bfa438.txt,334666350,3,It is a broad/diverse group of people. ,7,7,5,2,6,5,2,7,3,6,2,3,n2tOne8k,2019-07-04-15-25,2019-07-04-15-26,1
s.8343843b-47e7-40e1-9373-3c9c795be63d.txt,334666350,2,The group were sitting or standing in a half circle talking. ,5,6,2,3,6,5,2,3,6,6,3,4,XBf3jv2C,2019-07-04-15-26,2019-07-04-15-28,2
s.0947252e-11aa-43d3-844f-e5a2c2011acb.txt,334666100,3,I think he is saying that this group is giving and generous - that they willingly give their own resources to others.,5,5,2,2,6,6,3,4,5,6,5,5,6Rpj5CUZ,2019-07-04-15-24,2019-07-04-15-25,1
s.23057e49-8508-409e-ac1b-b0a794499272.txt,334666395,1,"That's enough, you have to stop fighting. We're not getting enough done.","","","","","","","","","","","","","",2019-07-04-15-43,"",""
s.ebd982ba-2d82-4f5c-9d20-162fd70bd399.txt,334666100,1,"","","","","","","","","","","","","","",2019-07-04-15-29,"",""
s.20396e7c-34cf-4dc7-90ed-fb73c750f42d.txt,334666369,3,They are talking about the dishonesty of certain politicians in society.,"","","","","","","","","","","","","",2019-07-04-15-26,"",""
s.bd01f990-2ed2-4e75-9ad9-7017e65654b5.txt,334666369,1,"She's talking about the behavior of the group of people, possibly in a negative or amazed way.",5,4,6,5,3,4,3,6,5,4,4,3,BDUAK6KF,2019-07-04-15-32,2019-07-04-15-34,2
s.7164f43b-6c9d-4c8a-8784-63277491aa79.txt,334666369,2,british,7,7,3,4,6,4,2,7,7,6,7,5,NZTvMyT3,2019-07-04-15-27,2019-07-04-15-29,2
s.4f83a550-9b5e-4f42-b4ab-ade398edce4f.txt,334666100,1,vimeo,5,5,4,5,5,5,4,5,4,4,4,4,jkkNumJ4,2019-07-04-15-24,2019-07-04-15-24,0
s.760ad38e-8341-42c5-bc0b-cd454df25339.txt,334666395,1,"They need to move something apart, or maybe just separate something.","","","","","","","","","","","","","",2019-07-04-15-27,"",""
s.36c3ad89-a753-4549-831d-7fbd2506548d.txt,334666369,2,Big groups,6,5,4,6,5,5,4,4,5,5,4,6,7MrXpf8P,2019-07-04-14-43,2019-07-04-14-45,2
s.0f4e1e75-e5a3-411d-bf8e-ff99b16ec3ca.txt,334666150,2,"He is saying something about the group being a cohesive unit, coming together as one and moving forward towards a common goal.",5,5,2,3,6,6,3,3,7,7,6,6,drTWaLmk,2019-07-04-15-38,2019-07-04-15-39,1
s.cec38f56-baaf-49de-b21f-0c6476625b42.txt,334666150,1,"i think they are saying that the group consists of people who tend to ask for favors; that they get what is considered ""handouts,"" such as governmental benefits.","","","","","","","","","","","","","",2019-07-04-15-43,"",""
s.0b80a48e-806c-4345-9ccd-c277f01c7095.txt,334666125,1,one man open the hand waiting for any one cach it ,7,6,6,7,6,7,7,6,6,7,6,6,4ZhyCcah,2019-07-04-15-25,2019-07-04-15-29,4
s.6fdc1368-bdea-4e61-b784-080fb9f0b218.txt,334666125,2,They need to come together as one.,4,4,2,4,4,6,4,2,7,7,5,4,N3S7ce5z,2019-07-04-15-23,2019-07-04-15-24,1
s.517b2661-36c5-4be0-bafa-b5ad1643a402.txt,334666350,3,The group is very big and capable of getting a great deal done.,7,7,1,1,5,5,3,3,7,5,7,7,r9aMEJjg,2019-07-04-15-26,2019-07-04-15-28,2
s.d286a04c-b4d9-4c2a-bfb8-ce1b43d7fe2f.txt,334666395,2,I think she is doing a demonstration where she is saying to cover an item or items.,5,3,2,2,4,4,4,4,5,5,4,3,hUDEENdq,2019-07-04-15-26,2019-07-04-15-28,2
s.5447af22-3721-442b-96f5-864bb1320b01.txt,334666369,2,I think that i do not have something to do,5,6,6,6,4,5,5,6,6,4,6,4,S9VAShgu,2019-07-04-15-42,2019-07-04-15-44,2
s.2ff9f649-ccf5-4d3f-a809-c37ee73d827b.txt,334666350,1,maybe how foolish a group of people are being ,6,6,3,2,2,2,3,5,5,5,6,6,nVhg3QvV,2019-07-04-15-37,2019-07-04-15-38,1
s.78e7730d-e599-4358-9486-bdebbc9e0324.txt,334666150,3,"I think that the speaker is talking about giving an item or a service to the group, or that the group is generous. ",4,5,3,2,6,5,2,4,4,5,4,4,P4atHaKR,2019-07-04-15-24,2019-07-04-15-25,1
s.1ec0fe3a-0c68-4462-a9ab-bcc62bb1ed1e.txt,334666350,2,The leader says  that they are all in in order.,6,5,6,4,6,6,4,5,6,6,5,6,jvfjaGEY,2019-07-04-14-49,2019-07-04-14-53,4
s.642cf5a7-44c3-445d-b0e9-4eca06603b65.txt,334666350,1,"They are saying all of you, like everyone in this room.",6,6,2,2,5,5,4,3,5,6,5,5,H53bp7eR,2019-07-04-14-43,2019-07-04-14-44,1
s.73e5281d-d4bf-4d84-ae9c-7e56861f4c70.txt,334666350,1,it includes all of us,7,7,2,2,6,6,3,3,6,6,6,6,wuvzUghH,2019-07-04-15-27,2019-07-04-15-28,1
s.9f3faf88-b372-4fce-9118-107ca94c9d04.txt,334666125,1,That they are together as one and as a team.,4,4,1,1,4,4,6,4,7,6,6,4,HAy73cdH,2019-07-04-15-27,2019-07-04-15-30,3
s.9477f842-2d2b-4f80-8324-386cc65f434c.txt,334666125,2,They need water,5,5,6,6,4,4,4,5,6,6,4,4,ZFk3vSej,2019-07-04-15-38,2019-07-04-15-39,1
s.5c3ff57a-27f8-4522-8559-1f344fbc8474.txt,334666150,1,They catch water in their hands and then drink it out of their hands,4,5,3,3,3,4,4,4,4,5,5,4,b7WMEfpQ,2019-07-04-15-25,2019-07-04-15-26,1
s.21a206d7-2a3e-4442-a91e-02b47f26af02.txt,334666150,2,they expect everything on a plate,4,4,5,5,3,2,6,6,5,5,6,6,j2DLFTBd,2019-07-04-15-24,2019-07-04-15-27,3
s.d9560b8b-1443-4394-abd8-fabd88c402a5.txt,334666350,1,"I think he is using that gesture to mean ""whole"" or ""large group"" ",6,7,6,2,5,2,6,5,6,6,6,6,XMsaf5Hy,2019-07-04-15-42,2019-07-04-15-44,2
s.cde72b0e-7d5a-4d4a-a788-ed35f88bd39e.txt,334666150,2,I think that the speaker is talking to the group about how to be open and receptive to other people when giving a speech.,6,4,3,1,6,7,2,3,7,6,4,6,W9dTPJKn,2019-07-04-15-40,2019-07-04-15-44,4
s.9597fe99-1b8f-4c65-bd61-cf72ef5ef312.txt,334666395,2,She is talking about their low position and standing in terms of reputation.  ,6,5,7,6,4,2,3,3,2,3,2,3,DdwSvaeK,2019-07-04-15-41,2019-07-04-15-44,3
